No.,Time,Duration,ScreenX,ScreenY,DurationString,DurationOptions
5944,2263375,179,44,692,179,
5945,2263574,658,62,736,658,
5946,2264252,280,97,683,280,
5947,2264651,319,45,711,319,
5948,2264990,180,52,678,180,
5949,2265190,139,46,675,139,
5950,2265449,339,118,667,339,
5951,2265807,219,186,596,219,
5952,2266047,379,207,482,379,
5953,2266466,120,111,640,120,
5954,2266904,120,192,563,120,
5955,2267064,818,48,648,818,
5956,2267901,180,127,635,180,
5957,2268300,379,213,559,379,
5958,2268698,598,394,534,598,
5959,2269316,479,519,615,479,
5960,2269895,219,551,911,219,
5961,2270134,159,452,976,159,
5962,2270313,957,410,967,957,
5963,2271430,140,437,652,140,
5964,2271590,120,386,644,120,
5965,2271729,1356,307,611,1356,
5966,2273124,239,223,546,239,
5967,2273404,120,387,452,120,
5968,2273762,160,363,565,160,
5969,2274540,339,330,604,339,
5970,2274939,100,416,660,100,
5971,2275138,199,376,151,199,
5972,2275378,279,654,73,279,
5973,2275956,120,1226,104,120,
5974,2276135,140,1102,88,140,
5975,2276574,100,306,620,100,
5976,2276693,219,308,629,219,
5977,2276952,100,231,562,100,
5978,2277072,339,229,557,339,
5979,2277431,140,224,543,140,
5980,2277590,160,280,614,160,
5981,2277870,140,378,648,140,
5982,2278069,100,368,652,100,
5983,2278268,538,320,646,538,
5984,2278827,120,306,698,120,
5985,2278966,778,321,767,778,
5986,2279764,140,394,768,140,
5987,2280043,100,291,600,100,
5988,2280162,199,296,620,199,
5989,2280382,479,258,570,479,
5990,2280880,478,244,548,478,
5991,2281378,120,249,550,120,
5992,2281518,339,253,557,339,
5993,2281877,120,257,552,120,
5994,2282017,239,323,671,239,
5995,2282316,279,326,664,279,
5996,2282615,419,377,618,419,
5997,2283073,419,384,688,419,
5998,2283512,399,417,713,399,
5999,2284030,100,412,695,100,
6000,2284170,139,456,686,139,
6001,2284568,159,393,711,159,
6002,2284828,199,326,714,199,
6003,2285087,239,258,673,239,
6004,2285346,299,248,666,299,
6005,2285705,179,207,589,179,
6006,2285904,140,204,579,140,
6007,2286064,977,194,561,977,
6008,2287101,219,263,695,219,
6009,2287460,279,219,745,279,
6010,2288018,279,261,838,279,
6011,2288317,319,291,836,319,
6012,2288656,419,258,824,419,
6013,2289094,279,328,882,279,
6014,2289394,479,192,773,479,
6015,2289892,179,183,722,179,
6016,2290091,179,193,722,179,
6017,2290291,399,187,661,399,
6018,2290709,459,165,723,459,
6019,2291188,638,189,645,638,
6020,2291846,179,190,649,179,
6021,2292045,120,189,651,120,
6022,2292225,479,158,764,479,
6023,2292723,239,163,757,239,
6024,2292982,479,234,851,479,
6025,2293481,578,199,829,578,
6026,2294079,279,152,773,279,
6027,2294398,259,121,731,259,
6028,2294717,179,251,859,179,
6029,2294916,339,159,797,339,
6030,2295275,439,170,827,439,
6031,2295774,578,151,880,578,
6032,2296372,518,112,799,518,
6033,2297069,1077,133,864,1077,
6034,2298166,598,113,789,598,
6035,2298804,837,173,861,837,
6036,2299661,399,96,802,399,
6037,2300080,259,248,957,259,
6038,2300359,1196,155,921,1196,
6039,2301575,758,71,839,758,
6040,2302353,478,93,865,478,
6041,2302851,199,135,935,199,
6042,2303071,718,147,945,718,
6043,2303808,359,79,877,359,
6044,2304227,219,169,823,219,
6045,2304466,279,148,773,279,
6046,2304765,658,202,835,658,
6047,2305443,678,141,776,678,
6048,2306141,120,155,781,120,
6049,2306280,279,214,854,279,
6050,2306580,279,259,866,279,
6051,2306899,120,151,819,120,
6052,2307038,100,138,813,100,
6053,2307238,499,240,859,499,
6054,2307756,219,125,821,219,
6055,2307995,718,174,818,718,
6056,2308753,279,336,815,279,
6057,2309052,259,368,820,259,
6058,2309331,479,289,724,479,
6059,2309849,120,272,701,120,
6060,2310228,279,199,643,279,
6061,2310527,120,181,651,120,
6062,2310667,558,279,661,558,
6063,2311364,100,310,657,100,
6064,2311684,179,225,603,179,
6065,2311923,120,405,673,120,
6066,2312082,738,405,591,738,
6067,2312920,399,259,519,399,
6068,2313378,319,456,636,319,
6069,2313817,239,421,668,239,
6070,2314116,239,360,691,239,
6071,2314435,219,409,681,219,
6072,2314714,339,311,686,339,
6073,2315073,339,248,652,339,
6074,2315452,1176,327,666,1176,
6075,2316748,259,426,631,259,
6076,2317027,319,453,638,319,
6077,2317366,219,492,578,219,
6078,2317745,140,489,697,140,
6079,2318004,199,483,679,199,
6080,2318303,179,462,657,179,
6081,2318502,219,440,637,219,
6082,2318742,239,439,644,239,
6083,2319000,140,434,637,140,
6084,2319220,1057,435,627,1057,
6085,2320576,199,392,772,199,
6086,2320994,239,330,649,239,
6087,2321353,259,373,650,259,
6088,2321892,100,326,556,100,
6089,2322011,259,455,572,259,
6090,2323586,160,426,585,160,
6091,2324524,100,450,583,100,
6092,2324743,100,381,623,100,
6093,2324882,219,356,640,219,
6094,2325122,239,347,651,239,
6095,2325919,100,348,624,100,
6096,2326138,199,381,639,199,
6097,2326358,100,382,662,100,
6098,2327075,120,430,669,120,
6099,2327992,120,210,620,120,
6100,2328172,160,206,613,160,
6101,2328352,100,200,612,100,
6102,2328531,179,185,639,179,
6103,2328730,120,184,616,120,
6104,2329049,100,200,609,100,
6105,2329248,140,270,617,140,
6106,2330206,319,493,511,319,
6107,2330863,140,471,503,140,
6108,2331202,120,493,521,120,
6109,2331940,199,477,519,199,
6110,2332259,120,450,567,120,
6111,2332598,219,536,608,219,
6112,2332838,159,514,599,159,
6113,2333694,120,447,508,120,
6114,2333834,140,444,518,140,
6115,2334333,100,225,523,100,
6116,2334851,120,307,644,120,
6117,2335090,100,305,638,100,
6118,2335210,299,301,642,299,
6119,2335549,219,303,639,219,
6120,2335888,100,393,700,100,
6121,2336008,179,391,731,179,
6122,2336286,239,426,579,239,
6123,2336646,239,425,578,239,
6124,2336924,239,312,637,239,
6125,2337782,140,397,728,140,
6126,2338180,120,445,758,120,
6127,2338978,120,478,739,120,
6128,2339178,199,428,760,199,
6129,2340074,120,217,480,120,
6130,2341410,439,305,935,439,
6131,2341869,179,149,762,179,
6132,2342068,100,152,536,100,
6133,2342328,120,208,535,120,
6134,2342467,100,331,1001,100,
6135,2342606,159,327,970,159,
6136,2342786,199,353,970,199,
6137,2343105,140,93,478,140,
6138,2343284,419,131,441,419,
6139,2343723,439,190,444,439,
6140,2344182,479,354,466,479,
6141,2344760,199,199,503,199,
6142,2345059,379,278,498,379,
6143,2345557,100,46,452,100,
6144,2345677,359,47,468,359,
6145,2346056,279,47,541,279,
6146,2346415,419,341,566,419,
6147,2346854,279,351,555,279,
6148,2347152,339,269,484,339,
6149,2347511,359,271,495,359,
6150,2347890,359,79,521,359,
6151,2348269,678,25,539,678,
6152,2348967,319,134,585,319,
6153,2349306,419,26,535,419,
6154,2349744,199,244,631,199,
6155,2350004,219,335,649,219,
6156,2350342,219,153,582,219,
6157,2350602,120,180,582,120,
6158,2350741,100,66,527,100,
6159,2350861,180,70,541,180,
6160,2351060,120,123,528,120,
6161,2351220,219,411,549,219,
6162,2351598,100,916,441,100,
6163,2351818,179,432,315,179,
6164,2352057,179,273,252,179,
6165,2352456,279,68,230,279,
6166,2352854,100,997,485,100,
6167,2353094,239,1075,477,239,
6168,2353353,100,1070,471,100,
6169,2353472,479,1046,479,479,
6170,2354011,1416,1040,489,1416,
6171,2355546,817,1046,495,817,
6172,2356404,120,1047,489,120,
6173,2356543,239,1044,496,239,
6174,2356802,160,1057,471,160,
6175,2357062,259,1046,471,259,
6176,2357340,598,1042,471,598,
6177,2358038,279,343,503,279,
6178,2358337,239,99,394,239,
6179,2358896,558,1052,481,558,
6180,2359474,638,1051,468,638,
6181,2360152,120,1083,452,120,
6182,2360291,160,1075,461,160,
6183,2360470,279,1118,458,279,
6184,2360770,598,1065,456,598,
6185,2361428,518,1050,464,518,
6186,2362365,140,1050,472,140,
6187,2362624,319,1051,464,319,
6188,2362983,179,982,979,179,
6189,2363202,140,553,892,140,
6190,2363402,100,538,905,100,
6191,2363760,180,406,544,180,
6192,2364060,100,1054,462,100,
6193,2364179,100,1055,446,100,
6194,2364378,518,718,403,518,
6195,2365256,140,416,540,140,
6196,2365455,219,1048,495,219,
6197,2365854,219,885,922,219,
6198,2366352,100,1006,585,100,
6199,2366492,299,1083,459,299,
6200,2366811,179,1087,458,179,
6201,2367010,678,1083,454,678,
6202,2367708,259,1066,459,259,
6203,2368047,219,1043,692,219,
6204,2368286,100,1063,703,100,
6205,2368406,120,1045,711,120,
6206,2368844,100,836,754,100,
6207,2369044,379,882,767,379,
6208,2369442,299,1045,552,299,
6209,2369762,100,1087,514,100,
6210,2369901,120,1080,524,120,
6211,2370040,179,1054,719,179,
6212,2370240,180,1043,865,180,
6213,2370440,299,1072,807,299,
6214,2370758,199,1063,797,199,
6215,2370978,239,1059,801,239,
6216,2371336,120,239,567,120,
6217,2371536,120,235,479,120,
6218,2371676,439,289,479,439,
6219,2372254,219,1084,784,219,
6220,2372493,419,1056,792,419,
6221,2372932,598,1079,464,598,
6222,2373550,399,1054,528,399,
6223,2373968,1336,1047,487,1336,
6224,2375324,140,1056,571,140,
6225,2375484,179,1057,575,179,
6226,2375683,618,1056,500,618,
6227,2376321,199,1083,504,199,
6228,2376560,199,989,584,199,
6229,2376819,598,1045,497,598,
6230,2377458,239,946,653,239,
6231,2377776,140,970,649,140,
6232,2378016,100,1047,658,100,
6233,2378135,120,1045,667,120,
6234,2378315,179,1192,523,179,
6235,2378614,100,221,524,100,
6236,2378753,239,27,498,239,
6237,2379032,159,234,488,159,
6238,2379312,140,200,535,140,
6239,2379511,339,157,575,339,
6240,2379910,140,1116,625,140,
6241,2380069,120,1120,620,120,
6242,2380228,319,1202,528,319,
6243,2380568,159,1234,528,159,
6244,2380807,279,1095,498,279,
6245,2381246,159,959,639,159,
6246,2381565,120,993,638,120,
6247,2381704,319,1060,670,319,
6248,2382242,179,1182,737,179,
6249,2382502,219,308,521,219,
6250,2382741,100,402,544,100,
6251,2382900,219,227,638,219,
6252,2383140,140,312,644,140,
6253,2383299,179,170,651,179,
6254,2383698,140,207,679,140,
6255,2383917,100,1118,715,100,
6256,2384037,140,1126,712,140,
6257,2384196,239,1157,734,239,
6258,2384495,140,1026,531,140,
6259,2384894,479,58,473,479,
6260,2385891,140,1038,591,140,
6261,2386050,120,960,643,120,
6262,2386908,359,965,630,359,
6263,2387366,399,941,629,399,
6264,2387805,459,1068,486,459,
6265,2388284,299,1050,483,299,
6266,2388602,199,1081,492,199,
6267,2388862,239,1025,644,239,
6268,2389161,299,1078,582,299,
6269,2389559,100,1063,494,100,
6270,2389699,239,1061,489,239,
6271,2389978,199,1096,582,199,
6272,2390198,239,1186,533,239,
6273,2390476,459,1028,666,459,
6274,2390995,239,968,651,239,
6275,2391354,239,1060,500,239,
6276,2391693,439,1051,497,439,
6277,2392171,120,947,672,120,
6278,2392351,339,953,646,339,
6279,2392749,199,968,638,199,
6280,2393068,159,906,666,159,
6281,2393248,199,1019,669,199,
6282,2393487,359,1052,665,359,
6283,2393906,219,956,654,219,
6284,2394145,199,966,654,199,
6285,2394384,359,838,879,359,
6286,2394783,299,874,802,299,
6287,2395102,120,871,802,120,
6288,2395242,279,776,903,279,
6289,2395541,180,826,877,180,
6290,2395740,179,815,796,179,
6291,2395940,140,817,796,140,
6292,2396099,120,797,795,120,
6293,2396338,140,783,796,140,
6294,2396538,120,718,732,120,
6295,2396936,219,853,563,219,
6296,2397176,159,952,611,159,
6297,2397375,499,940,694,499,
6298,2397933,299,1047,502,299,
6299,2398252,199,1046,508,199,
6300,2398631,498,937,650,498,
6301,2399149,518,944,647,518,
6302,2399728,219,1059,470,219,
6303,2399967,239,1057,478,239,
6304,2400226,139,1055,474,139,
6305,2400425,100,860,517,100,
6306,2400545,100,857,505,100,
6307,2400664,180,758,491,180,
6308,2400864,259,755,488,259,
6309,2401183,219,935,531,219,
6310,2401522,120,963,535,120,
6311,2401662,339,902,594,339,
6312,2402020,598,794,630,598,
6313,2402658,239,927,575,239,
6314,2403276,159,1049,512,159,
6315,2403456,100,1026,644,100,
6316,2403715,598,1044,494,598,
6317,2404353,499,1022,679,499,
6318,2405071,140,1019,679,140,
6319,2405230,379,1021,687,379,
6320,2405629,259,1038,634,259,
6321,2405908,279,919,571,279,
6322,2406207,997,896,522,997,
6323,2407244,179,1072,493,179,
6324,2407444,678,1054,487,678,
6325,2408141,160,933,509,160,
6326,2408361,478,937,446,478,
6327,2408899,219,910,524,219,
6328,2409138,279,936,436,279,
6329,2409497,498,922,535,498,
6330,2410015,259,923,539,259,
6331,2410294,419,950,539,419,
6332,2410733,160,1053,511,160,
6333,2410912,279,1051,496,279,
6334,2411291,299,1048,496,299,
6335,2411610,718,947,440,718,
6336,2412348,259,945,428,259,
6337,2412727,260,855,528,260,
6338,2413006,318,853,528,318,
6339,2413484,279,910,516,279,
6340,2413844,459,926,516,459,
6341,2414382,678,999,501,678,
6342,2415080,319,962,484,319,
6343,2415418,439,903,509,439,
6344,2415877,219,761,477,219,
6345,2416176,139,991,488,139,
6346,2416375,479,1068,472,479,
6347,2416874,279,920,512,279,
6348,2417272,160,955,488,160,
6349,2417452,120,885,494,120,
6350,2417592,140,879,506,140,
6351,2417771,159,920,492,159,
6352,2417950,199,921,494,199,
6353,2418190,319,944,420,319,
6354,2418548,598,1073,483,598,
6355,2419166,199,1052,466,199,
6356,2419466,179,1050,462,179,
6357,2419665,140,1065,474,140,
6358,2419844,259,1042,476,259,
6359,2420144,1256,1139,468,1256,
6360,2421420,100,1140,473,100,
6361,2421539,618,1050,501,618,
6362,2422217,319,1156,559,319,
6363,2422616,199,1127,747,199,
6364,2422835,179,1146,750,179,
6365,2423114,399,1181,561,399,
6366,2423533,259,1176,489,259,
6367,2423832,199,1147,969,199,
6368,2424052,937,1030,974,937,
6369,2425028,259,1144,557,259,
6370,2425407,199,1140,562,199,
6371,2425626,160,1086,563,160,
6372,2425826,399,993,558,399,
6373,2426244,140,984,552,140,
6374,2426524,120,945,570,120,
6375,2426663,279,875,516,279,
6376,2427002,399,922,482,399,
6377,2427520,120,939,465,120,
6378,2427700,279,907,474,279,
6379,2427999,439,983,467,439,
6380,2428498,439,923,468,439,
6381,2428956,319,905,474,319,
6382,2429295,219,852,521,219,
6383,2429554,219,851,510,219,
6384,2429793,200,914,555,200,
6385,2430013,179,911,561,179,
6386,2430212,299,923,558,299,
6387,2430591,419,941,528,419,
6388,2431030,499,1031,509,499,
6389,2431548,419,1128,548,419,
6390,2431986,1037,1168,534,1037,
6391,2433083,180,1067,541,180,
6392,2433302,658,873,589,658,
6393,2434000,179,875,584,179,
6394,2434200,159,884,535,159,
6395,2434379,299,832,505,299,
6396,2434698,179,833,501,179,
6397,2434937,718,814,497,718,
6398,2435695,179,731,526,179,
6399,2435894,100,698,515,100,
6400,2436014,100,897,761,100,
6401,2436134,738,912,740,738,
6402,2436891,518,896,742,518,
6403,2437429,359,893,745,359,
6404,2437808,837,896,742,837,
6405,2438666,139,886,711,139,
6406,2438865,199,795,706,199,
6407,2439084,199,741,702,199,
6408,2439304,439,714,707,439,
6409,2439862,120,869,741,120,
6410,2440021,558,885,747,558,
6411,2440600,439,897,742,439,
6412,2441058,120,894,753,120,
6413,2441198,159,924,727,159,
6414,2441377,219,935,723,219,
6415,2441616,558,978,738,558,
6416,2442195,439,958,838,439,
6417,2442653,618,904,834,618,
6418,2443391,199,907,692,199,
6419,2443650,100,832,947,100,
6420,2444068,379,771,560,379,
6421,2444467,239,837,475,239,
6422,2444766,140,838,468,140,
6423,2444926,140,833,472,140,
6424,2445085,259,781,454,259,
6425,2445424,279,816,483,279,
6426,2445724,319,817,485,319,
6427,2446182,160,707,501,160,
6428,2446461,179,918,538,179,
6429,2446660,140,955,536,140,
6430,2446860,578,1182,531,578,
6431,2447458,518,1204,534,518,
6432,2448176,259,1142,596,259,
6433,2448554,179,1086,523,179,
6434,2448854,140,411,597,140,
6435,2449073,160,429,543,160,
6436,2449272,160,559,676,160,
6437,2449810,140,1166,621,140,
6438,2449970,219,1104,582,219,
6439,2450209,140,1098,578,140,
6440,2450608,219,540,695,219,
6441,2450847,139,576,714,139,
6442,2451047,239,549,677,239,
6443,2451346,120,595,661,120,
6444,2451525,339,1175,604,339,
6445,2451904,179,1233,633,179,
6446,2452143,239,1115,574,239,
6447,2452502,319,1078,519,319,
6448,2452941,100,474,606,100,
6449,2453359,239,548,687,239,
6450,2453638,120,294,648,120,
6451,2453918,319,338,627,319,
6452,2454316,299,1108,546,299,
6453,2454715,179,1118,505,179,
6454,2454914,120,1164,570,120,
6455,2455214,279,1139,473,279,
6456,2455532,199,822,473,199,
6457,2455752,140,763,451,140,
6458,2455932,319,868,451,319,
6459,2456330,179,800,538,179,
6460,2456530,160,775,544,160,
6461,2456809,100,284,595,100,
6462,2456928,359,167,578,359,
6463,2457307,100,324,622,100,
6464,2457447,160,327,628,160,
6465,2457706,100,466,266,100,
6466,2457846,478,263,231,478,
6467,2458404,239,152,635,239,
6468,2458663,140,131,565,140,
6469,2458842,179,176,665,179,
6470,2459102,219,215,668,219,
6471,2459400,100,372,703,100,
6472,2459700,120,227,686,120,
6473,2459919,160,346,662,160,
6474,2460118,259,234,687,259,
6475,2460437,239,990,583,239,
6476,2460716,160,1126,577,160,
6477,2460976,100,857,696,100,
6478,2461294,140,882,655,140,
6479,2461494,179,387,584,179,
6480,2461693,179,421,560,179,
6481,2461892,180,357,648,180,
6482,2462192,299,574,689,299,
6483,2462511,100,474,769,100,
6484,2462969,179,497,774,179,
6485,2463488,160,288,802,160,
6486,2463687,259,296,854,259,
6487,2463986,279,352,861,279,
6488,2464285,459,372,954,459,
6489,2464824,179,275,956,179,
6490,2465023,180,233,949,180,
6491,2465222,120,555,805,120,
6492,2465422,379,530,702,379,
6493,2465820,139,465,699,139,
6494,2465980,179,453,702,179,
6495,2466179,140,456,675,140,
6496,2466358,638,195,645,638,
6497,2467036,160,292,286,160,
6498,2467216,200,272,216,200,
6499,2467435,259,265,176,259,
6500,2467714,239,101,188,239,
6501,2468472,120,590,695,120,
6502,2468751,100,557,682,100,
6503,2469110,239,345,636,239,
6504,2469389,140,164,578,140,
6505,2469768,359,178,596,359,
6506,2470147,140,169,586,140,
6507,2470506,319,180,646,319,
6508,2470884,299,222,659,299,
6509,2471243,179,257,689,179,
6510,2471443,239,377,638,239,
6511,2471702,279,363,629,279,
6512,2472061,100,361,626,100,
6513,2472240,120,386,735,120,
6514,2472579,239,346,758,239,
6515,2472898,120,426,532,120,
6516,2473237,199,267,494,199,
6517,2473476,339,423,532,339,
6518,2473835,100,306,482,100,
6519,2474194,219,828,620,219,
6520,2474433,100,795,576,100,
6521,2474633,179,165,576,179,
6522,2474832,100,170,568,100,
6523,2474952,120,138,582,120,
6524,2475091,160,133,582,160,
6525,2475430,179,150,227,179,
6526,2475729,179,138,636,179,
6527,2475928,180,135,602,180,
6528,2476128,379,165,579,379,
6529,2476527,140,168,580,140,
6530,2476686,439,117,534,439,
6531,2477145,299,66,534,299,
6532,2477464,239,176,580,239,
6533,2477723,219,274,491,219,
6534,2477982,239,128,578,239,
6535,2478361,100,166,584,100,
6536,2478481,179,172,589,179,
6537,2478680,219,129,476,219,
6538,2478919,180,270,480,180,
6539,2479238,459,209,475,459,
6540,2479737,179,75,472,179,
6541,2479996,239,426,560,239,
6542,2480335,279,393,554,279,
6543,2480634,857,411,561,857,
6544,2481511,140,408,564,140,
6545,2481710,379,439,776,379,
6546,2482209,399,409,565,399,
6547,2482628,100,405,569,100,
6548,2482807,479,418,723,479,
6549,2483306,718,392,708,718,
6550,2484063,179,380,699,179,
6551,2484263,419,384,704,419,
6552,2484701,100,382,709,100,
6553,2484841,339,419,556,339,
6554,2485220,299,187,534,299,
6555,2485558,179,319,558,179,
6556,2485778,239,367,788,239,
6557,2486037,279,311,758,279,
6558,2486336,140,293,730,140,
6559,2486496,219,293,731,219,
6560,2486894,100,189,462,100,
6561,2487134,199,275,633,199,
6562,2487552,319,280,595,319,
6563,2487911,798,270,772,798,
6564,2488888,339,326,876,339,
6565,2489247,478,270,810,478,
6566,2489746,139,234,815,139,
6567,2489905,100,230,807,100,
6568,2490044,259,203,684,259,
6569,2490324,339,190,692,339,
6570,2490682,219,425,559,219,
6571,2490982,399,296,478,399,
6572,2491420,259,436,717,259,
6573,2491699,379,483,734,379,
6574,2492098,419,448,824,419,
6575,2492676,199,415,807,199,
6576,2492896,279,553,771,279,
6577,2493294,558,442,724,558,
6578,2493872,279,443,692,279,
6579,2494172,399,443,601,399,
6580,2494590,359,418,727,359,
6581,2494989,359,390,715,359,
6582,2495368,339,451,731,339,
6583,2495726,479,425,664,479,
6584,2496265,379,414,729,379,
6585,2496764,877,437,752,877,
6586,2497780,857,463,746,857,
6587,2498717,120,441,742,120,
6588,2498877,200,391,700,200,
6589,2499096,100,430,668,100,
6590,2499216,179,435,675,179,
6591,2499495,279,470,761,279,
6592,2499794,140,470,759,140,
6593,2499954,199,485,734,199,
6594,2500172,359,517,735,359,
6595,2500552,339,530,737,339,
6596,2500950,140,460,642,140,
6597,2501349,100,249,643,100,
6598,2501708,180,183,737,180,
6599,2502206,180,153,733,180,
6600,2502426,379,152,731,379,
6601,2502844,139,162,733,139,
6602,2503004,1097,219,771,1097,
6603,2504160,120,221,776,120,
6604,2504300,379,491,809,379,
6605,2504698,180,332,852,180,
6606,2504898,399,265,844,399,
6607,2505316,857,216,853,857,
6608,2506194,419,285,851,419,
6609,2506632,160,317,844,160,
6610,2506832,239,296,955,239,
6611,2507092,179,230,927,179,
6612,2507290,120,175,921,120,
6613,2507450,219,175,926,219,
6614,2507928,199,201,912,199,
6615,2508148,538,99,873,538,
6616,2508706,399,147,932,399,
6617,2509184,518,453,913,518,
6618,2509882,180,313,845,180,
6619,2510082,379,285,850,379,
6620,2510480,100,285,853,100,
6621,2510600,419,188,760,419,
6622,2511039,179,182,759,179,
6623,2511318,498,383,887,498,
6624,2511836,578,340,890,578,
6625,2512454,199,218,812,199,
6626,2512674,439,221,814,439,
6627,2513132,120,261,808,120,
6628,2513272,199,267,813,199,
6629,2513511,199,336,864,199,
6630,2513730,538,490,925,538,
6631,2514288,299,419,920,299,
6632,2514667,339,387,794,339,
6633,2515066,199,305,843,199,
6634,2515285,160,320,853,160,
6635,2515465,120,234,771,120,
6636,2515664,279,427,568,279,
6637,2515963,180,287,634,180,
6638,2516162,179,238,636,179,
6639,2516362,319,311,583,319,
6640,2516760,120,171,813,120,
6641,2516920,359,421,564,359,
6642,2517398,399,292,585,399,
6643,2517817,219,271,582,219,
6644,2518056,179,234,630,179,
6645,2518356,179,189,745,179,
6646,2518994,140,176,756,140,
6647,2519253,179,92,815,179,
6648,2519472,379,205,684,379,
6649,2519871,379,188,707,379,
6650,2520270,100,197,736,100,
6651,2520548,199,245,733,199,
6652,2520788,159,194,683,159,
6653,2520968,120,240,635,120,
6654,2521107,160,238,643,160,
6655,2521446,120,463,765,120,
6656,2522363,239,869,528,239,
6657,2522622,120,845,478,120,
6658,2522881,259,1091,511,259,
6659,2523320,100,1141,586,100,
6660,2523540,219,1095,579,219,
6661,2523778,618,892,839,618,
6662,2524416,339,987,722,339,
6663,2525015,179,1084,799,179,
6664,2525234,179,993,878,179,
6665,2525433,199,935,924,199,
6666,2525653,498,876,895,498,
6667,2526211,140,1053,897,140,
6668,2526370,120,1056,835,120,
6669,2526630,359,1043,741,359,
6670,2527028,359,1069,548,359,
6671,2527407,120,1061,527,120,
6672,2527606,219,828,501,219,
6673,2527906,139,1083,536,139,
6674,2528125,160,887,518,160,
6675,2528504,598,993,702,598,
6676,2529142,439,1065,769,439,
6677,2529720,159,781,573,159,
6678,2529959,180,769,554,180,
6679,2530158,259,800,574,259,
6680,2530458,119,872,521,119,
6681,2530657,219,833,504,219,
6682,2530936,199,818,811,199,
6683,2531156,379,831,940,379,
6684,2531554,817,832,928,817,
6685,2532392,379,782,889,379,
6686,2532790,180,824,857,180,
6687,2532990,299,756,742,299,
6688,2533309,279,676,609,279,
6689,2533688,140,816,959,140,
6690,2533847,239,775,970,239,
6691,2534126,399,927,922,399,
6692,2534545,219,857,889,219,
6693,2534884,179,791,712,179,
6694,2535083,379,804,726,379,
6695,2535502,359,718,583,359,
6696,2535881,1017,684,493,1017,
6697,2536938,179,719,599,179,
6698,2537137,279,727,602,279,
6699,2537516,299,729,601,299,
6700,2537874,179,681,525,179,
6701,2538094,359,711,622,359,
6702,2538472,239,744,602,239,
6703,2538732,219,754,579,219,
6704,2538971,179,705,524,179,
6705,2539170,100,766,700,100,
6706,2539390,299,792,735,299,
6707,2539709,180,792,749,180,
6708,2539908,459,792,741,459,
6709,2540406,179,784,734,179,
6710,2540606,299,719,696,299,
6711,2540925,259,704,591,259,
6712,2541204,259,678,504,259,
6713,2541722,100,708,551,100,
6714,2541922,200,717,493,200,
6715,2542141,558,718,484,558,
6716,2542779,160,780,771,160,
6717,2542958,379,790,798,379,
6718,2543437,259,838,796,259,
6719,2543736,159,795,773,159,
6720,2543956,259,792,761,259,
6721,2544234,219,790,827,219,
6722,2544554,1475,782,870,1475,
6723,2546049,399,798,862,399,
6724,2546468,359,751,843,359,
6725,2546946,339,812,804,339,
6726,2547305,299,811,811,299,
6727,2547624,199,805,794,199,
6728,2547843,100,793,772,100,
6729,2547963,379,831,739,379,
6730,2548362,139,847,797,139,
6731,2548521,957,868,835,957,
6732,2549558,817,820,772,817,
6733,2550395,618,845,841,618,
6734,2551033,758,865,828,758,
6735,2551890,100,726,863,100,
6736,2552010,658,708,843,658,
6737,2552688,140,820,911,140,
6738,2552847,160,816,894,160,
6739,2553027,478,825,915,478,
6740,2553525,459,756,920,459,
6741,2554004,618,727,922,618,
6742,2554642,359,707,817,359,
6743,2555020,160,766,815,160,
6744,2555200,120,732,801,120,
6745,2555380,140,435,704,140,
6746,2555619,339,472,603,339,
6747,2555978,219,432,550,219,
6748,2556217,239,256,666,239,
6749,2556496,259,445,713,259,
6750,2556875,100,438,650,100,
6751,2556994,120,489,617,120,
6752,2557134,140,488,615,140,
6753,2557314,140,537,613,140,
6754,2557732,100,541,723,100,
6755,2557852,219,518,737,219,
6756,2558091,139,506,738,139,
6757,2558330,160,400,659,160,
6758,2558590,179,457,475,179,
6759,2558908,578,305,465,578,
6760,2559506,180,280,436,180,
6761,2559706,359,194,438,359,
6762,2560085,319,72,460,319,
6763,2560424,638,190,434,638,
6764,2561082,518,63,543,518,
6765,2561680,379,82,462,379,
6766,2562078,598,63,460,598,
6767,2562876,758,34,479,758,
6768,2563654,199,86,581,199,
6769,2563953,180,177,774,180,
6770,2564172,439,297,845,439,
6771,2564650,159,209,737,159,
6772,2565030,279,350,929,279,
6773,2565328,199,298,939,199,
6774,2565548,299,244,852,299,
6775,2565926,140,63,562,140,
6776,2566086,339,64,533,339,
6777,2566445,259,122,529,259,
6778,2566724,279,321,467,279,
6779,2567023,419,290,464,419,
6780,2567522,120,433,541,120,
6781,2567661,140,433,560,140,
6782,2567820,239,277,613,239,
6783,2568120,179,195,701,179,
6784,2568339,199,164,445,199,
6785,2568638,259,192,443,259,
6786,2568937,359,163,448,359,
6787,2569316,578,79,540,578,
6788,2569914,339,139,527,339,
6789,2570572,120,854,833,120,
6790,2570771,120,811,886,120,
6791,2571290,100,838,884,100,
6792,2571569,199,836,867,199,
6793,2571788,359,786,911,359,
6794,2572366,180,217,257,180,
6795,2572705,140,482,800,140,
6796,2572865,120,458,762,120,
6797,2573004,139,456,775,139,
6798,2573164,399,512,749,399,
6799,2573602,179,391,706,179,
6800,2573802,339,396,730,339,
6801,2574161,379,401,668,379,
6802,2574560,199,442,663,199,
6803,2574778,359,485,623,359,
6804,2575158,199,543,617,199,
6805,2575456,140,807,812,140,
